id,full name,name author,scientific name,family,infrafamily,genus,infragenus,species,infraspecies,hybrid,hybrid genus,rank,reference,published,publishing author,published in id,author team ids,species author team ids,original remarks,bhl page,published in,bibliographic reference,bibliographic type info,citation type,reference collation,collection number,collector team,distribution,end page,geographic unit,in powo,latitude degrees,latitude minutes,latitude seconds,locality,longitude degrees,longitude minutes,longitude seconds,east or west,north or south,name status,name status bot code,name status comment,name status type,name status qualifier,original basionym,original basionym author team,original cited type,original hybrid parentage,original parent citation taxon name author team,original replaced synonym,original replaced synonym author team,original taxon distribution,original taxon name,original taxon name author team,other links,primary pagination,publication author,publication year full,publication year note,publication year text,reference remarks,remarks,secondary pagination,species author,standardised basionym author flag,standardised publication flag,standardised publishing author flag,start page,suppressed,top copy,type locations,type name,type remarks,volume
urn:lsid:ipni.org:names:77165487-1,,(Moric. ex Nees) A.L.A.Côrtes,Justicia ilhensis,Acanthaceae,,Justicia,,ilhensis,,false,false,spec.,Pl. Syst. Evol. 302(7): 848. 2016 [27 Apr 2016] [epublished],2016,A.L.A.Côrtes,urn:lsid:ipni.org:publications:2733-2,"Moric.@12691-1@2@bas, A.L.A.Côrtes@20016674-1@1@aut, Nees@6888-1@3@basEx",,,,Pl. Syst. Evol.,,,comb. nov.,302(7): 848,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016 [27 Apr 2016],[27 Apr 2016],,[epublished],doi:10.1007/s00606-016-1301-y,,,,,,,false,true,,,,
urn:lsid:ipni.org:names:77153239-1,,"Y.F.Deng, Y.Tong & Y.S.Huang",Justicia weihongjinii,Acanthaceae,,Justicia,,weihongjinii,,false,false,spec.,Phytotaxa 246(2): 128. 2016 [10 Feb 2016] [epublished],2016,"Y.F.Deng, Y.Tong & Y.S.Huang",urn:lsid:ipni.org:publications:20011462-1,"Y.S.Huang@20016569-1@3@aut, Y.Tong@20029804-1@2@aut, Y.F.Deng@39880-1@1@aut",,,,Phytotaxa,,,tax. nov.,246(2): 128,21951,"Y.F.Deng, Y.Liu, W.B.Xu &amp; Y.S.Huang","Guangxi (China Southeast, China, Asia-Temperate)",,,true,,,,"Liujiang Xian, Baipeng Zhen, Fenlong Cun, 260 m",,,,,,,,,,,,,,,,,,,,,,,,2016 [10 Feb 2016],[10 Feb 2016],,[epublished],doi:10.11646/phytotaxa.246.2.4 [english] the species is named after Mr. Wei Hongjin,,,,,,,false,true,holotype IBSC 0812474;isotype IBK;isotype IBSC,,,
urn:lsid:ipni.org:names:77153853-1,,"Y.S.Liang, S.T.Geng, Evangel. & J.C.Wang",Lepidagathis boholensis,Acanthaceae,,Lepidagathis,,boholensis,,false,false,spec.,Phytotaxa 252(2): 131. 2016 [10 Mar 2016] [epublished],2016,"Y.S.Liang, S.T.Geng, Evangel. & J.C.Wang",urn:lsid:ipni.org:publications:20011462-1,"J.C.Wang@37136-1@4@aut, Evangel.@20029958-1@3@aut, S.T.Geng@20029959-1@2@aut, Y.S.Liang@20018618-1@1@aut",,,,Phytotaxa,,,nom. nov.,252(2): 131,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016 [10 Mar 2016],[10 Mar 2016],,[epublished],"doi:10.11646/phytotaxa.252.2.5  the specific epithet refers to the location of the type specimen, Bohol",,,,,,,false,true,,,,
urn:lsid:ipni.org:names:77158460-1,,(Rusby) A.L.A.Côrtes,Pachystachys azaleiﬂora,Acanthaceae,,Pachystachys,,azaleiﬂora,,false,false,spec.,Nordic J. Bot. 34(5): 525. 2016 [12 May 2016] [epublished],2016,A.L.A.Côrtes,urn:lsid:ipni.org:publications:2633-2,"Rusby@8747-1@2@bas, A.L.A.Côrtes@20016674-1@1@aut",,,,Nordic J. Bot.,,,comb. nov.,34(5): 525,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016 [12 May 2016],[12 May 2016],,[epublished],doi:10.1111/njb.01126,,,,,,,false,true,,,,
urn:lsid:ipni.org:names:77158461-1,,(Nees) A.L.A.Côrtes,Pachystachys cordata,Acanthaceae,,Pachystachys,,cordata,,false,false,spec.,Nordic J. Bot. 34(5): 526. 2016 [12 May 2016] [epublished],2016,A.L.A.Côrtes,urn:lsid:ipni.org:publications:2633-2,"A.L.A.Côrtes@20016674-1@1@aut, Nees@6888-1@2@bas",,,,Nordic J. Bot.,,,comb. nov.,34(5): 526,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016 [12 May 2016],[12 May 2016],,[epublished],doi:10.1111/njb.01126,,,,,,,false,true,,,,
urn:lsid:ipni.org:names:77158462-1,,(Lindau) A.L.A.Côrtes,Pachystachys dubiosa,Acanthaceae,,Pachystachys,,dubiosa,,false,false,spec.,Nordic J. Bot. 34(5): 526. 2016 [12 May 2016] [epublished],2016,A.L.A.Côrtes,urn:lsid:ipni.org:publications:2633-2,"A.L.A.Côrtes@20016674-1@1@aut, Lindau@22365-1@2@bas",,,,Nordic J. Bot.,,,comb. nov.,34(5): 526,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016 [12 May 2016],[12 May 2016],,[epublished],doi:10.1111/njb.01126,,,,,,,false,true,,,,
urn:lsid:ipni.org:names:77158458-1,,A.L.A.Côrtes,Pachystachys gracilis,Acanthaceae,,Pachystachys,,gracilis,,false,false,spec.,Nordic J. Bot. 34(5): 523. 2016 [12 May 2016] [epublished],2016,A.L.A.Côrtes,urn:lsid:ipni.org:publications:2633-2,A.L.A.Côrtes@20016674-1@1@aut,,,,Nordic J. Bot.,,,tax. nov.,34(5): 523,4977,J.M.Silva &amp; E.Barbosa,"Mato Grosso do Sul (Brazil West-Central, Brazil, Southern America)",,,false,,,,"Bodoquena, Morraria do Sul",,,,,,,,,,,,,,,,,,,,,,,,2016 [12 May 2016],[12 May 2016],,[epublished],doi:10.1111/njb.01126 [english],,,,,,,false,true,holotype MBM,,,
urn:lsid:ipni.org:names:77158459-1,,A.L.A.Côrtes,Pachystachys linearibracteata,Acanthaceae,,Pachystachys,,linearibracteata,,false,false,spec.,Nordic J. Bot. 34(5): 525. 2016 [12 May 2016] [epublished],2016,A.L.A.Côrtes,urn:lsid:ipni.org:publications:2633-2,A.L.A.Côrtes@20016674-1@1@aut,,,,Nordic J. Bot.,,,tax. nov.,34(5): 525,34047,"P.Nuñez Vargas, A.Côrtes &amp; J.Schunke-Vigo","Peru (Western South America, Southern America)",,,false,8,14,3,"San Martin, Tocache, road Tocache to Tingo Maria, Cachyaycu de Lopuna, 13–14 km of Tocache, 504 m",76,24,59,W,S,,,,,,,,,,,,,,,,,,,2016 [12 May 2016],[12 May 2016],,[epublished],doi:10.1111/njb.01126 [english],,,,,,,false,true,holotype HUEFS;isotype CUZ,,,
urn:lsid:ipni.org:names:77158463-1,,(W.Bull) A.L.A.Côrtes,Pachystachys velutina,Acanthaceae,,Pachystachys,,velutina,,false,false,spec.,Nordic J. Bot. 34(5): 526. 2016 [12 May 2016] [epublished],2016,A.L.A.Côrtes,urn:lsid:ipni.org:publications:2633-2,"W.Bull@1279-1@2@bas, A.L.A.Côrtes@20016674-1@1@aut",,,,Nordic J. Bot.,,,comb. nov.,34(5): 526,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016 [12 May 2016],[12 May 2016],,[epublished],doi:10.1111/njb.01126,,,,,,,false,true,,,,
urn:lsid:ipni.org:names:77154532-1,,Onjalal. & I.Darbysh.,Podorungia gesnerioides,Acanthaceae,,Podorungia,,gesnerioides,,false,false,spec.,Kew Bull. 71(3)-44: 2. 2016 [24 Aug 2016] [epublished],2016,Onjalal. & I.Darbysh.,urn:lsid:ipni.org:publications:987-2,"Onjalal.@20030921-1@1@aut, I.Darbysh.@20004449-2@2@aut",,,,Kew Bull.,,,tax. nov.,71(3)-44: 2,3321,Schatz et al.,"Madagascar (Western Indian Ocean, Africa)",,,false,,,,"Toamasina, Maroantsetra, Masoala Peninsula, Ambanizana, N Trail (N of Androka R.), 200 m",,,,,,,,,,,,,,,,,,,,,,,,2016 [24 Aug 2016],[24 Aug 2016],,[epublished],"doi:10.1007/S12225-016-9657-2 [english] the species epithet “gesnerioides” refers to the fact that, on casual observation, this species looks similar to some species in the Gesneriaceae family, for example in the genus Streptocarpus",,,,,,,false,true,holotype K;isotype G;isotype MO;isotype TAN,,,
urn:lsid:ipni.org:names:77158889-1,,(Lodd.) I.M.Turner,Pseuderanthemum maculatum,Acanthaceae,,Pseuderanthemum,,maculatum,,false,false,spec.,Taxon 65(5): 1134. 2016 [27 Oct 2016],2016,I.M.Turner,urn:lsid:ipni.org:publications:812-2,"I.M.Turner@37099-1@1@aut, Lodd.@5694-1@2@bas",,,,Taxon,,,comb. nov.,65(5): 1134,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016 [27 Oct 2016],[27 Oct 2016],,,doi:10.12705/655.13,,,,,,,false,true,,,,
urn:lsid:ipni.org:names:77177813-1,,Thulin,Ruellia forsskolii,Acanthaceae,,Ruellia,,forsskolii,,false,false,spec.,Symb. Bot. Upsal. 38: 142. 2016,2016,Thulin,urn:lsid:ipni.org:publications:2969-2,Thulin@10645-1@1@aut,,,,Symb. Bot. Upsal.,,,nom. nov.,38: 142,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,,,,,,,,,,,false,true,,,,
urn:lsid:ipni.org:names:77157492-1,,"D.V.Hai, Y.F.Deng & Joongku Lee",Rungia daklakensis,Acanthaceae,,Rungia,,daklakensis,,false,false,spec.,Ann. Bot. Fenn. 53(3-4): 219. 2016 [20 Jun 2016] [epublished],2016,"D.V.Hai, Y.F.Deng & Joongku Lee",urn:lsid:ipni.org:publications:516-2,"D.V.Hai@20017008-1@1@aut, Y.F.Deng@39880-1@2@aut, Joongku Lee@37646-1@3@aut",,,,Ann. Bot. Fenn.,,,tax. nov.,53(3-4): 219,TN3/07-31,"T.T.P.Anh, N.T.Cuong, D.V.Hai, D.T.Xuyen","Vietnam (Indo-China, Asia-Tropical)",,,true,12,28,25,"Dak Lak Province, Krong Bong District, Khue Ngoc Dien Commune, 910 m",108,21,7,E,N,,,,,,,,,,,,,,,,,,,2016 [20 Jun 2016],[20 Jun 2016],,[epublished],doi:10.5735/085.053.0410 [english],,,,,,,false,true,holotype HN;isotype IBSC,,,
urn:lsid:ipni.org:names:77165481-1,,(Hook.) A.L.A.Côrtes,Schaueria calytricha,Acanthaceae,,Schaueria,,calytricha,,false,false,spec.,Pl. Syst. Evol. 302(7): 829. 2016 [27 Apr 2016] [epublished],2016,A.L.A.Côrtes,urn:lsid:ipni.org:publications:2733-2,"A.L.A.Côrtes@20016674-1@1@aut, Hook.@4086-1@2@bas",,,,Pl. Syst. Evol.,,,comb. nov.,302(7): 829,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016 [27 Apr 2016],[27 Apr 2016],,[epublished],doi:10.1007/s00606-016-1301-y,,,,,,,false,true,,,,
urn:lsid:ipni.org:names:77165485-1,,A.L.A.Côrtes,Schaueria hirta,Acanthaceae,,Schaueria,,hirta,,false,false,spec.,Pl. Syst. Evol. 302(7): 844. 2016 [27 Apr 2016] [epublished],2016,A.L.A.Côrtes,urn:lsid:ipni.org:publications:2733-2,A.L.A.Côrtes@20016674-1@1@aut,,,,Pl. Syst. Evol.,,,tax. nov.,302(7): 844,253,A.L.A.Côrtes &amp; R.L.B.Borges,"Bahia (Brazil Northeast, Brazil, Southern America);Espírito Santo (Brazil Southeast, Brazil, Southern America);",,,true,16,59,14,"Bahia: Itamaraju, Serra do Pescoço, 128 m",39,34,40,W,S,,,,,,,,,,,,,,,,,,,2016 [27 Apr 2016],[27 Apr 2016],,[epublished],doi:10.1007/s00606-016-1301-y [english],,,,,,,false,true,holotype HUEFS,,,
urn:lsid:ipni.org:names:77165482-1,,(Vell.) A.L.A.Côrtes,Schaueria litoralis,Acanthaceae,,Schaueria,,litoralis,,false,false,spec.,Pl. Syst. Evol. 302(7): 833. 2016 [27 Apr 2016] [epublished],2016,A.L.A.Côrtes,urn:lsid:ipni.org:publications:2733-2,"A.L.A.Côrtes@20016674-1@1@aut, Vell.@11122-1@2@bas",,,,Pl. Syst. Evol.,,,comb. nov.,302(7): 833,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016 [27 Apr 2016],[27 Apr 2016],,[epublished],doi:10.1007/s00606-016-1301-y,,,,,,,false,true,,,,
urn:lsid:ipni.org:names:77165507-1,,(Rizzini) A.L.A.Côrtes,Schaueria paranaensis,Acanthaceae,,Schaueria,,paranaensis,,false,false,spec.,Pl. Syst. Evol. 302(7): 838. 2016 [27 Apr 2016] [epublished],2016,A.L.A.Côrtes,urn:lsid:ipni.org:publications:2733-2,"Rizzini@25642-1@2@bas, A.L.A.Côrtes@20016674-1@1@aut",,,,Pl. Syst. Evol.,,,comb. nov.,302(7): 838,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016 [27 Apr 2016],[27 Apr 2016],,[epublished],doi:10.1007/s00606-016-1301-y,,,,,,,false,true,,,,
urn:lsid:ipni.org:names:77165486-1,,A.L.A.Côrtes,Schaueria pyramidalis,Acanthaceae,,Schaueria,,pyramidalis,,false,false,spec.,Pl. Syst. Evol. 302(7): 845. 2016 [27 Apr 2016] [epublished],2016,A.L.A.Côrtes,urn:lsid:ipni.org:publications:2733-2,A.L.A.Côrtes@20016674-1@1@aut,,,,Pl. Syst. Evol.,,,tax. nov.,302(7): 845,747,"R.P.Oliveira, F.R.Nonato, J.G.C.Sobrinho, E.Bebert &amp; L.Bebert","Bahia (Brazil Northeast, Brazil, Southern America)",,,true,15,10,,"Jussari, RPPN Serra do Teimoso, entrada 7.5 km da rodovia Jussari-Palmira",39,35,,W,S,,,,,,,,,,,,,,,,,,,2016 [27 Apr 2016],[27 Apr 2016],,[epublished],doi:10.1007/s00606-016-1301-y [english],,,,,,,false,true,holotype HUEFS,,,
urn:lsid:ipni.org:names:77165483-1,,(Vell.) A.L.A.Côrtes,Schaueria spicata,Acanthaceae,,Schaueria,,spicata,,false,false,spec.,Pl. Syst. Evol. 302(7): 839. 2016 [27 Apr 2016] [epublished],2016,A.L.A.Côrtes,urn:lsid:ipni.org:publications:2733-2,"Vell.@11122-1@2@bas, A.L.A.Côrtes@20016674-1@1@aut",,,,Pl. Syst. Evol.,,,comb. nov.,302(7): 839,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016 [27 Apr 2016],[27 Apr 2016],,[epublished],doi:10.1007/s00606-016-1301-y,,,,,,,false,true,,,,
urn:lsid:ipni.org:names:77165484-1,,A.L.A.Côrtes,Schaueria thyrsiflora,Acanthaceae,,Schaueria,,thyrsiflora,,false,false,spec.,Pl. Syst. Evol. 302(7): 840. 2016 [27 Apr 2016] [epublished],2016,A.L.A.Côrtes,urn:lsid:ipni.org:publications:2733-2,A.L.A.Côrtes@20016674-1@1@aut,,,,Pl. Syst. Evol.,,,tax. nov.,302(7): 840,333,D.M.Braz &amp; A.H.N.Souza,"Rio de Janeiro (Brazil Southeast, Brazil, Southern America)",,,true,,,,Paracambi: Parque Natural Municipal do Curió,,,,,,,,,,,,,,,,,,,,,,,,2016 [27 Apr 2016],[27 Apr 2016],,[epublished],doi:10.1007/s00606-016-1301-y [english],,,,,,,false,true,holotype HUEFS;isotype RBR,,,
urn:lsid:ipni.org:names:77157802-1,,"Sasidh., Dantas & Robi",Strobilanthes agasthyamalanus,Acanthaceae,,Strobilanthes,,agasthyamalanus,,false,false,spec.,Kew Bull. 71(4)-51: 2. 2016 [21 Nov 2016] [epublished],2016,"Sasidh., Dantas & Robi",urn:lsid:ipni.org:publications:987-2,"Robi@20025138-1@3@aut, Sasidh.@13452-1@1@aut, Dantas@20028688-1@2@aut",,,,Kew Bull.,,,tax. nov.,71(4)-51: 2,28500,A.J.Robi &amp; K.J.Dantas,"Kerala (India, Indian Subcontinent, Asia-Tropical)",,,false,8,37,26,"Thiruvananthapuram distr., Agasthyamala, Pongalapara, ± 1400 m asl",77,14,29,E,N,,,,,,,,,,,,,,,,,,,2016 [21 Nov 2016],[21 Nov 2016],,[epublished],doi:10.1007/s12225-016-9667-0 [english],,,,,,,false,true,holotype MH;isotype CAL;isotype K;isotype KFRI,,,
urn:lsid:ipni.org:names:77158408-1,,"Josekutty, P.Biju & Augustine",Strobilanthes malabarica,Acanthaceae,,Strobilanthes,,malabarica,,false,false,spec.,Webbia 71(2): 191. 2016 [11 Jul 2016] [epublished],2016,"Josekutty, P.Biju & Augustine",urn:lsid:ipni.org:publications:826-2,"Josekutty@20030107-1@1@aut, Augustine@38649-1@3@aut, P.Biju@20019294-1@2@aut",,,,Webbia,,,tax. nov.,71(2): 191,J.5662,Josekutty &amp; Augustine,"Kerala (India, Indian Subcontinent, Asia-Tropical)",,,false,12,10,39,"Kannur District, Paithalmala, 1070 m",75,32,21,E,N,,,,,,,,,,,,,,,,,,,2016 [11 Jul 2016],[11 Jul 2016],,[epublished],doi:10.1080/00837792.2016.1205818 [english],,,,,,,false,true,holotype MH;isotype CALI;isotype KFRI,,,
urn:lsid:ipni.org:names:77157477-1,,T.F.Daniel & Cruz Durán,Tetramerium vargasiae,Acanthaceae,,Tetramerium,,vargasiae,,false,false,spec.,Proc. Calif. Acad. Sci. 63(4): 159. 2016 [29 Apr 2016],2016,T.F.Daniel & Cruz Durán,urn:lsid:ipni.org:publications:1045-2,"Cruz Durán@39614-1@2@aut, T.F.Daniel@12125-1@1@aut",,,,Proc. Calif. Acad. Sci.,,,tax. nov.,63(4): 159,288,A.Vargas P.,"Guerrero (Mexico Southwest, Mexico, Northern America)",,,false,17,56,1,"Mpio. Huitzuco de los Figueroa, 0.7 km NE de San Francisco Ozomatlán, 650 m",99,19,37,W,N,,,,,,,,,,,,,,,,,,,2016 [29 Apr 2016],[29 Apr 2016],,,[english] Named in honor of Andira Vargas Pérez.,,,,,,,false,true,holotype FCME,,,
